Datetime,open,high,low,close,volume
2025-03-03 14:30:00+00:00,43900.48828125,44033.78125,43749.640625,43882.1015625,0
2025-03-03 15:30:00+00:00,43884.2890625,43952.08984375,43722.4609375,43722.4609375,66247867
2025-03-03 16:30:00+00:00,43724.25,43817.6015625,43622.87890625,43785.26953125,55374066
2025-03-03 17:30:00+00:00,43784.46875,43813.98046875,43425.19921875,43441.0390625,87866481
2025-03-03 18:30:00+00:00,43440.76171875,43544.5703125,43391.890625,43449.359375,65276968
2025-03-03 19:30:00+00:00,43447.76171875,43563.1484375,42980.51171875,42999.62890625,102625867
2025-03-03 20:30:00+00:00,42998.69140625,43198.30859375,42919.30859375,43197.58984375,91631715
2025-03-04 14:30:00+00:00,43040.30078125,43040.30078125,42422.8203125,42561.6484375,0
2025-03-04 15:30:00+00:00,42561.1484375,42618.0703125,42347.75,42402.73046875,101967771
2025-03-04 16:30:00+00:00,42402.421875,42639.671875,42399.671875,42601.78125,91123731
2025-03-04 17:30:00+00:00,42602.08984375,42757.03125,42486.83984375,42617.62890625,72503524
2025-03-04 18:30:00+00:00,42616.05859375,42948.5,42584.30078125,42845.8515625,64868288
2025-03-04 19:30:00+00:00,42847.55859375,43084.0,42806.2890625,42988.0390625,69923933
2025-03-04 20:30:00+00:00,42983.62890625,42988.0703125,42412.640625,42515.859375,85861197
2025-03-05 14:30:00+00:00,42518.37109375,42787.25,42478.69140625,42585.5,0
2025-03-05 15:30:00+00:00,42583.4296875,42726.7890625,42436.83984375,42494.05859375,69108849
2025-03-05 16:30:00+00:00,42493.9296875,42746.33984375,42418.73046875,42746.12890625,57695074
2025-03-05 17:30:00+00:00,42747.46875,42877.671875,42671.0390625,42742.9296875,53651626
2025-03-05 18:30:00+00:00,42743.1484375,43101.51953125,42669.5,43021.421875,51478283
2025-03-05 19:30:00+00:00,43021.98046875,43135.921875,42970.1015625,43085.98828125,53864092
2025-03-05 20:30:00+00:00,43085.2890625,43085.2890625,42863.921875,42993.1484375,57972301
2025-03-06 14:30:00+00:00,42848.48828125,42848.48828125,42397.73828125,42773.83984375,0
2025-03-06 15:30:00+00:00,42774.23828125,42959.53125,42754.171875,42882.44140625,64636902
2025-03-06 16:30:00+00:00,42881.19921875,42970.48828125,42476.87890625,42495.890625,69069461
2025-03-06 17:30:00+00:00,42495.48046875,42614.48828125,42395.30859375,42511.609375,60787220
2025-03-06 18:30:00+00:00,42512.76171875,42551.6484375,42381.55859375,42416.05859375,64804205
2025-03-06 19:30:00+00:00,42415.62890625,42687.9609375,42386.5390625,42563.05078125,81940885
2025-03-06 20:30:00+00:00,42564.8984375,42650.9609375,42476.75,42575.359375,75743185
2025-03-07 14:30:00+00:00,42503.0703125,42737.9296875,42381.94921875,42586.53125,0
2025-03-07 15:30:00+00:00,42587.01953125,42621.1796875,42253.12890625,42257.7890625,111830832
2025-03-07 16:30:00+00:00,42258.71875,42349.08984375,42175.62109375,42318.6484375,102652029
2025-03-07 17:30:00+00:00,42319.609375,42723.37890625,42289.9609375,42609.19921875,87223920
2025-03-07 18:30:00+00:00,42608.48828125,42898.6796875,42587.19140625,42840.26953125,72417947
2025-03-07 19:30:00+00:00,42840.671875,42870.1796875,42722.87109375,42811.21875,70150903
2025-03-07 20:30:00+00:00,42809.6796875,42894.0,42626.01953125,42794.26171875,82401939
2025-03-10 13:30:00+00:00,42507.6484375,42541.359375,42275.55859375,42442.8515625,0
2025-03-10 14:30:00+00:00,42442.44140625,42494.71875,42322.609375,42429.859375,128950484
2025-03-10 15:30:00+00:00,42428.78125,42500.8984375,42205.87890625,42284.73828125,86693435
2025-03-10 16:30:00+00:00,42285.76171875,42366.2109375,42112.76171875,42114.390625,75566096
2025-03-10 17:30:00+00:00,42115.48046875,42119.62890625,41879.55859375,41901.73828125,73457583
2025-03-10 18:30:00+00:00,41901.7109375,41972.55078125,41613.53125,41870.12109375,98690248
2025-03-10 19:30:00+00:00,41871.0703125,42050.05078125,41847.19921875,41911.08984375,101210939
2025-03-11 13:30:00+00:00,41837.94921875,41868.26953125,41418.3984375,41443.390625,0
2025-03-11 14:30:00+00:00,41442.94140625,41557.359375,41278.87109375,41442.87109375,114051446
2025-03-11 15:30:00+00:00,41445.9296875,41636.53125,41310.55859375,41386.94921875,76310168
2025-03-11 16:30:00+00:00,41387.609375,41422.7109375,41175.37109375,41188.37890625,65375809
2025-03-11 17:30:00+00:00,41187.3203125,41588.140625,41178.78125,41541.671875,71396658
