timestamp,open,high,low,close,volume
2026-01-01 00:00:00,87648.21,87816.0,87632.74,87742.61,86.09755
2026-01-01 00:15:00,87742.62,87776.19,87742.61,87776.18,24.11371
2026-01-01 00:30:00,87776.19,87776.19,87733.98,87748.89,51.85067
2026-01-01 00:45:00,87748.89,87849.26,87748.88,87809.23,71.59843
2026-01-01 01:00:00,87809.24,88013.0,87809.23,88000.0,104.72793
2026-01-01 01:15:00,88000.01,88050.0,87875.22,87875.22,59.29417
2026-01-01 01:30:00,87875.23,87900.0,87841.99,87886.0,28.63976
2026-01-01 01:45:00,87885.99,88015.89,87883.12,87960.0,48.77976
2026-01-01 02:00:00,87960.01,88025.19,87901.83,87990.52,34.46136
2026-01-01 02:15:00,87990.52,88088.1,87939.68,87957.63,66.05655
2026-01-01 02:30:00,87957.63,88052.6,87945.79,87954.16,54.57484
2026-01-01 02:45:00,87954.17,87961.52,87895.37,87914.0,54.46585
2026-01-01 03:00:00,87914.0,87984.26,87887.28,87984.25,46.05381
2026-01-01 03:15:00,87984.26,88015.7,87900.12,87930.65,40.65505
2026-01-01 03:30:00,87930.65,87952.71,87904.0,87937.24,21.18836
2026-01-01 03:45:00,87937.25,87937.25,87832.09,87846.02,41.18632
2026-01-01 04:00:00,87846.01,87854.81,87641.13,87650.01,57.61501
2026-01-01 04:15:00,87650.01,87701.74,87552.56,87632.26,108.63589
2026-01-01 04:30:00,87632.26,87670.07,87550.43,87550.48,184.03778
2026-01-01 04:45:00,87550.48,87657.56,87550.48,87590.4,125.89033
2026-01-01 05:00:00,87590.41,87723.74,87590.4,87694.61,49.67702
2026-01-01 05:15:00,87694.61,87724.84,87658.0,87708.11,65.55301
2026-01-01 05:30:00,87708.11,87749.34,87639.63,87700.0,142.93002
2026-01-01 05:45:00,87700.01,87720.0,87697.93,87704.39,25.01431
2026-01-01 06:00:00,87704.39,87704.39,87636.29,87648.18,56.67438
2026-01-01 06:15:00,87648.19,87663.87,87648.18,87656.8,22.58341
2026-01-01 06:30:00,87656.8,87669.1,87656.79,87658.77,32.24436
2026-01-01 06:45:00,87658.78,87658.78,87658.0,87658.0,12.39441
2026-01-01 07:00:00,87658.01,87672.2,87596.0,87642.0,41.81557
2026-01-01 07:15:00,87642.0,87665.78,87605.67,87605.68,26.68763
2026-01-01 07:30:00,87605.68,87667.92,87605.67,87642.01,90.36557
2026-01-01 07:45:00,87642.01,87673.01,87610.6,87631.88,66.40615
2026-01-01 08:00:00,87631.88,87811.13,87631.87,87750.39,121.91335
2026-01-01 08:15:00,87750.4,87773.4,87711.97,87739.53,44.70485
2026-01-01 08:30:00,87739.53,87778.95,87700.15,87700.17,96.10356
2026-01-01 08:45:00,87700.17,87770.9,87700.16,87770.9,22.49569
2026-01-01 09:00:00,87770.89,87849.27,87751.82,87849.26,44.99246
2026-01-01 09:15:00,87849.26,87965.25,87820.84,87836.02,98.25612
