timestamp,open,high,low,close,volume
2026-01-01 00:00:00,2971.65,2980.59,2971.15,2976.22,2799.8913
2026-01-01 00:15:00,2976.22,2980.31,2976.22,2979.75,449.4384
2026-01-01 00:30:00,2979.74,2980.6,2978.42,2979.63,587.7843
2026-01-01 00:45:00,2979.64,2982.83,2979.11,2979.81,648.135
2026-01-01 01:00:00,2979.81,2986.83,2979.8,2986.07,1235.3958
2026-01-01 01:15:00,2986.07,2988.96,2982.42,2982.43,1354.8989
2026-01-01 01:30:00,2982.42,2986.45,2979.18,2986.44,1627.454
2026-01-01 01:45:00,2986.45,2988.0,2984.2,2984.32,1349.3636
2026-01-01 02:00:00,2984.33,2987.0,2983.33,2985.46,575.5575
2026-01-01 02:15:00,2985.45,2987.82,2982.93,2984.43,714.1262
2026-01-01 02:30:00,2984.43,2986.57,2982.22,2982.79,596.2448
2026-01-01 02:45:00,2982.79,2983.62,2980.9,2982.49,546.8199
2026-01-01 03:00:00,2982.5,2984.39,2981.62,2984.39,468.771
2026-01-01 03:15:00,2984.39,2986.18,2982.54,2983.32,580.9699
2026-01-01 03:30:00,2983.31,2983.9,2982.01,2983.0,273.5019
2026-01-01 03:45:00,2983.0,2983.0,2979.53,2980.0,469.3512
2026-01-01 04:00:00,2979.99,2980.97,2976.01,2976.76,643.9541
2026-01-01 04:15:00,2976.76,2978.28,2974.49,2977.86,957.1238
2026-01-01 04:30:00,2977.87,2979.69,2972.99,2973.54,6974.4759
2026-01-01 04:45:00,2973.54,2976.97,2973.3,2975.35,1082.1735
2026-01-01 05:00:00,2975.36,2980.85,2975.36,2979.61,597.9039
2026-01-01 05:15:00,2979.62,2982.15,2979.49,2982.15,733.1221
2026-01-01 05:30:00,2982.14,2983.79,2980.02,2982.24,2003.1643
2026-01-01 05:45:00,2982.24,2983.09,2981.48,2981.49,596.6436
2026-01-01 06:00:00,2981.49,2981.49,2978.05,2980.46,2352.8162
2026-01-01 06:15:00,2980.46,2980.96,2978.0,2979.3,616.5991
2026-01-01 06:30:00,2979.29,2979.5,2977.7,2978.0,875.0524
2026-01-01 06:45:00,2978.0,2978.45,2975.89,2975.89,1889.8522
2026-01-01 07:00:00,2975.9,2980.47,2975.89,2978.0,1830.0329
2026-01-01 07:15:00,2978.0,2979.89,2977.3,2977.52,702.3086
2026-01-01 07:30:00,2977.52,2980.89,2977.52,2980.39,1415.7774
2026-01-01 07:45:00,2980.39,2980.75,2978.07,2978.53,848.3745
2026-01-01 08:00:00,2978.52,2981.76,2977.8,2980.53,1642.1282
2026-01-01 08:15:00,2980.52,2982.3,2980.52,2981.44,404.4696
2026-01-01 08:30:00,2981.44,2983.0,2980.0,2980.01,582.2427
2026-01-01 08:45:00,2980.01,2982.75,2980.01,2982.59,1402.6164
2026-01-01 09:00:00,2982.59,2985.73,2982.15,2984.45,1542.8564
2026-01-01 09:15:00,2984.46,2987.41,2984.25,2984.26,1108.2683
2026-01-01 09:30:00,2984.26,2985.5,2982.69,2985.49,916.0128
2026-01-01 09:45:00,2985.49,2985.49,2983.34,2984.0,834.3282
2026-01-01 10:00:00,2984.0,2985.77,2983.99,2985.77,629.4561
2026-01-01 10:15:00,2985.76,2985.77,2982.14,2983.28,915.4355
2026-01-01 10:30:00,2983.28,2983.44,2982.59,2982.92,1136.2486
2026-01-01 10:45:00,2982.92,2985.0,2982.91,2985.0,338.2442
2026-01-01 11:00:00,2984.99,2987.7,2984.99,2986.27,1436.1735
2026-01-01 11:15:00,2986.26,2993.2,2986.26,2987.09,2286.6896
2026-01-01 11:30:00,2987.09,2988.19,2985.16,2985.64,1080.4613
2026-01-01 11:45:00,2985.64,2989.7,2985.63,2989.69,2403.0698
2026-01-01 12:00:00,2989.7,2990.45,2987.16,2988.46,1579.3013
2026-01-01 12:15:00,2988.45,2988.95,2984.0,2986.02,1094.0831
2026-01-01 12:30:00,2986.02,2986.03,2983.36,2984.5,1093.5894
2026-01-01 12:45:00,2984.5,2988.28,2984.5,2987.69,1252.2364
2026-01-01 13:00:00,2987.7,2990.09,2986.01,2988.97,1471.5131
2026-01-01 13:15:00,2988.97,2988.98,2983.8,2983.8,1419.2009
2026-01-01 13:30:00,2983.81,2986.0,2982.02,2984.99,868.554
2026-01-01 13:45:00,2984.99,2984.99,2982.53,2982.96,1583.3302
2026-01-01 14:00:00,2982.96,2984.62,2978.13,2982.59,4151.1138
2026-01-01 14:15:00,2982.59,2984.03,2978.99,2979.99,1275.1005
2026-01-01 14:30:00,2979.99,2982.09,2977.74,2981.16,990.3125
2026-01-01 14:45:00,2981.15,2986.45,2981.15,2985.15,1293.6965
2026-01-01 15:00:00,2985.16,2986.02,2980.75,2982.75,1098.805
2026-01-01 15:15:00,2982.75,2987.3,2982.14,2985.02,547.7248
2026-01-01 15:30:00,2985.03,2994.59,2983.84,2988.47,3130.4439
2026-01-01 15:45:00,2988.48,2994.87,2987.14,2989.87,1371.7805
2026-01-01 16:00:00,2989.87,2990.84,2984.45,2984.46,2684.3379
2026-01-01 16:15:00,2984.45,2986.32,2980.75,2985.42,982.1367
2026-01-01 16:30:00,2985.42,2986.95,2981.76,2981.77,1767.8128
2026-01-01 16:45:00,2981.78,2984.44,2981.04,2982.29,1404.7316
2026-01-01 17:00:00,2982.28,2985.98,2980.89,2985.55,1550.8052
2026-01-01 17:15:00,2985.56,2992.0,2985.37,2991.84,1945.0915
2026-01-01 17:30:00,2991.85,3005.98,2990.44,2991.13,7410.2329
2026-01-01 17:45:00,2991.12,2995.0,2986.92,2990.44,1849.4251
2026-01-01 18:00:00,2990.44,2992.64,2985.15,2987.5,2049.3333
2026-01-01 18:15:00,2987.5,2991.95,2986.19,2986.61,1518.3326
2026-01-01 18:30:00,2986.61,2990.4,2986.61,2990.39,1416.5827
2026-01-01 18:45:00,2990.39,2992.74,2988.19,2990.41,791.7596
2026-01-01 19:00:00,2990.4,2990.41,2987.23,2987.53,620.4952
2026-01-01 19:15:00,2987.53,2988.91,2987.24,2988.41,800.5978
2026-01-01 19:30:00,2988.41,2994.46,2987.78,2993.78,770.2575
2026-01-01 19:45:00,2993.78,2998.04,2992.64,2995.42,995.3272
2026-01-01 20:00:00,2995.42,2997.15,2992.68,2992.69,1073.9355
2026-01-01 20:15:00,2992.68,2993.4,2990.82,2992.85,597.3168
2026-01-01 20:30:00,2992.85,2992.86,2989.06,2989.07,979.5153
2026-01-01 20:45:00,2989.07,2989.81,2987.54,2989.08,1115.9523
2026-01-01 21:00:00,2989.09,2993.06,2988.0,2992.17,573.1518
2026-01-01 21:15:00,2992.17,2992.95,2990.87,2992.61,374.5371
2026-01-01 21:30:00,2992.61,2992.62,2988.24,2988.24,571.1769
2026-01-01 21:45:00,2988.24,2990.33,2987.66,2989.66,480.6784
2026-01-01 22:00:00,2989.66,2994.26,2989.65,2991.45,818.1096
2026-01-01 22:15:00,2991.45,2993.01,2990.44,2992.71,574.2237
2026-01-01 22:30:00,2992.71,2994.42,2987.57,2991.25,1360.0074
2026-01-01 22:45:00,2991.25,3000.26,2991.25,2999.3,2736.5103
2026-01-01 23:00:00,2999.29,3003.73,2990.98,2997.53,2601.6613
2026-01-01 23:15:00,2997.54,3007.31,2997.54,3004.89,7919.0252
2026-01-01 23:30:00,3004.89,3010.0,3004.18,3009.12,2572.0819
2026-01-01 23:45:00,3009.11,3010.0,3002.47,3004.19,1906.8123
