Datetime,open,high,low,close,volume
2026-02-23 14:30:00+00:00,49536.5390625,49570.55859375,49452.48828125,49570.55859375,0
2026-02-23 14:31:00+00:00,49576.69921875,49695.609375,49576.69921875,49680.51953125,4733397
2026-02-23 14:32:00+00:00,49682.8515625,49683.53125,49597.96875,49625.19921875,3343058
2026-02-23 14:33:00+00:00,49626.5390625,49673.1796875,49613.609375,49658.66015625,2917624
2026-02-23 14:34:00+00:00,49667.05078125,49678.73828125,49631.05859375,49660.16015625,2666588
2026-02-23 14:35:00+00:00,49663.12109375,49665.140625,49626.4609375,49630.44140625,2712400
2026-02-23 14:36:00+00:00,49626.62890625,49647.94140625,49605.41015625,49610.87109375,2345994
2026-02-23 14:37:00+00:00,49611.8515625,49650.62890625,49604.94140625,49650.6015625,2188245
2026-02-23 14:38:00+00:00,49651.2890625,49682.37109375,49631.9609375,49638.8515625,2050942
2026-02-23 14:39:00+00:00,49645.140625,49652.62890625,49614.078125,49614.8984375,2417251
2026-02-23 14:40:00+00:00,49617.1015625,49617.1015625,49576.37109375,49580.73046875,2822507
2026-02-23 14:41:00+00:00,49582.4609375,49588.01171875,49533.12890625,49535.30859375,2484119
2026-02-23 14:42:00+00:00,49538.05078125,49538.05078125,49491.01953125,49503.3515625,2409937
2026-02-23 14:43:00+00:00,49507.2890625,49507.2890625,49471.1015625,49504.5703125,2301406
2026-02-23 14:44:00+00:00,49504.87109375,49534.671875,49496.26171875,49504.76171875,1988533
2026-02-23 14:45:00+00:00,49503.55078125,49513.26171875,49471.19140625,49480.08984375,2387218
2026-02-23 14:46:00+00:00,49476.03125,49476.03125,49430.33984375,49451.19921875,2307419
2026-02-23 14:47:00+00:00,49451.328125,49467.390625,49435.94140625,49439.390625,2088209
2026-02-23 14:48:00+00:00,49439.16015625,49439.16015625,49363.23046875,49366.69140625,1927220
2026-02-23 14:49:00+00:00,49369.1796875,49383.6484375,49328.78125,49338.05859375,1728644
2026-02-23 14:50:00+00:00,49342.23046875,49397.28125,49342.23046875,49394.98828125,2298558
2026-02-23 14:51:00+00:00,49390.828125,49399.23828125,49343.55078125,49344.4296875,1796974
2026-02-23 14:52:00+00:00,49343.2890625,49355.7890625,49322.828125,49337.94140625,1531172
2026-02-23 14:53:00+00:00,49337.5390625,49351.62890625,49293.9609375,49293.9609375,1721034
2026-02-23 14:54:00+00:00,49295.41015625,49307.05859375,49273.98828125,49299.94140625,1753120
2026-02-23 14:55:00+00:00,49301.078125,49312.55859375,49282.91015625,49283.98828125,1466415
2026-02-23 14:56:00+00:00,49279.921875,49285.37890625,49249.51953125,49259.640625,1754916
